customer_id,invoice_id,product_name,quantity,unit_price,total_amount,transaction_date,country
CUST0447,INV438821,Headphones,1,162.43,162.43,2026-01-29 22:46:31,Canada
CUST0631,INV989714,Mouse,3,74.59,223.77,2025-07-15 22:46:31,France
CUST0683,INV597104,Headphones,5,356.8,1784.0,2025-04-08 22:46:31,France
CUST0583,INV284116,Phone,5,573.4,2867.0,2025-10-16 22:46:31,Canada
CUST0155,INV696634,Phone,2,946.67,1893.34,2026-01-18 22:46:31,France
CUST0313,INV266186,Laptop,1,856.02,856.02,2025-11-16 22:46:31,UK
CUST0810,INV460166,Mouse,2,807.67,1615.34,2025-09-16 22:46:31,Canada
CUST0403,INV691445,Laptop,3,854.12,2562.36,2025-05-01 22:46:31,Canada
CUST0694,INV921751,Laptop,3,881.95,2645.8500000000004,2025-11-24 22:46:31,Australia
CUST0540,INV762631,Laptop,1,58.72,58.72,2026-01-18 22:46:31,Germany
CUST0494,INV269847,Phone,4,800.74,3202.96,2025-11-01 22:46:31,UK
CUST0306,INV801903,Headphones,3,481.24,1443.72,2025-08-24 22:46:31,Germany
CUST0571,INV673944,Mouse,2,278.35,556.7,2025-07-09 22:46:31,UK
CUST0594,INV260189,Mouse,3,615.02,1845.06,2025-11-25 22:46:31,France
CUST0320,INV231487,Tablet,5,292.62,1463.1,2025-12-08 22:46:31,USA
CUST0693,INV836645,Mouse,5,776.64,3883.2,2025-09-06 22:46:31,USA
CUST0830,INV832988,Headphones,4,478.67,1914.68,2025-07-11 22:46:31,Australia
CUST0978,INV363411,Mouse,5,806.81,4034.0499999999997,2025-06-04 22:46:31,Germany
CUST0872,INV831896,Mouse,1,464.3,464.3,2025-05-16 22:46:31,USA
CUST0733,INV934232,Laptop,2,91.38,182.76,2025-05-21 22:46:31,Australia
CUST0095,INV226693,Phone,3,513.24,1539.72,2025-05-27 22:46:31,France
CUST0690,INV647360,Keyboard,4,779.44,3117.76,2025-10-06 22:46:31,Australia
CUST0925,INV945000,Laptop,5,940.52,4702.6,2025-09-05 22:46:31,UK
CUST0884,INV916216,Headphones,2,445.86,891.72,2025-12-05 22:46:31,USA
CUST0112,INV915936,Tablet,5,83.24,416.2,2026-01-31 22:46:31,Australia
CUST0443,INV107733,Phone,1,536.93,536.93,2026-03-02 22:46:31,USA
CUST0846,INV867354,Headphones,4,280.82,1123.28,2025-06-04 22:46:31,Germany
CUST0993,INV287746,Mouse,3,128.49,385.47,2025-10-20 22:46:31,UK
CUST0755,INV880088,Tablet,5,810.96,4054.8,2025-09-30 22:46:31,Australia
CUST0213,INV654149,Headphones,4,214.97,859.88,2025-10-30 22:46:31,Australia
CUST0212,INV636275,Headphones,1,86.43,86.43,2025-11-11 22:46:31,Canada
CUST0861,INV158200,Mouse,2,838.82,1677.64,2026-01-23 22:46:31,Germany
CUST0852,INV258731,Phone,5,710.3,3551.5,2026-01-09 22:46:31,Canada
CUST0225,INV745343,Tablet,1,657.53,657.53,2025-10-24 22:46:31,Australia
CUST0376,INV411352,Headphones,3,464.16,1392.48,2025-10-07 22:46:31,Germany
CUST0934,INV347869,Tablet,4,673.19,2692.76,2025-06-28 22:46:31,France
CUST0237,INV396584,Mouse,4,292.62,1170.48,2025-04-16 22:46:31,Canada
CUST0662,INV794354,Keyboard,2,136.58,273.16,2025-09-11 22:46:31,UK
CUST0975,INV759077,Mouse,3,445.99,1337.97,2025-11-28 22:46:31,Germany
CUST0882,INV515641,Mouse,3,123.51,370.53000000000003,2025-09-10 22:46:31,Germany
CUST0790,INV469110,Mouse,1,255.58,255.58,2025-08-28 22:46:31,France
CUST0492,INV614336,Laptop,3,836.94,2510.82,2025-04-25 22:46:31,UK
CUST0123,INV286513,Laptop,3,874.5,2623.5,2025-07-13 22:46:31,UK
CUST0173,INV229742,Mouse,4,160.96,643.84,2025-10-07 22:46:31,Canada
CUST0989,INV905044,Phone,1,502.56,502.56,2025-09-01 22:46:31,Germany
CUST0278,INV508196,Keyboard,3,970.54,2911.62,2025-10-26 22:46:31,USA
CUST0465,INV642015,Keyboard,4,115.62,462.48,2025-04-10 22:46:31,Australia
CUST0107,INV993397,Laptop,4,656.45,2625.8,2026-02-09 22:46:31,Germany
CUST0734,INV270402,Tablet,1,723.07,723.07,2025-08-21 22:46:31,Germany
CUST0066,INV999794,Laptop,1,581.34,581.34,2025-09-20 22:46:31,Australia
CUST0945,INV453009,Headphones,3,699.74,2099.2200000000003,2025-12-23 22:46:31,Canada
CUST0847,INV812803,Keyboard,1,542.35,542.35,2026-03-07 22:46:31,UK
CUST0875,INV808893,Tablet,2,929.09,1858.18,2025-04-27 22:46:31,Australia
CUST0834,INV930285,Tablet,5,580.09,2900.4500000000003,2025-11-29 22:46:31,USA
CUST0798,INV175688,Keyboard,5,438.15,2190.75,2026-01-26 22:46:31,UK
CUST0360,INV120998,Mouse,2,526.37,1052.74,2025-05-22 22:46:31,Canada
CUST0809,INV349020,Mouse,2,610.27,1220.54,2025-08-13 22:46:31,UK
CUST0316,INV353053,Tablet,2,516.17,1032.34,2026-01-07 22:46:31,Australia
CUST0847,INV501449,Tablet,5,736.51,3682.55,2025-05-17 22:46:31,UK
CUST0245,INV135777,Phone,4,814.3,3257.2,2025-10-09 22:46:31,UK
CUST0038,INV254021,Laptop,4,504.47,2017.88,2025-09-18 22:46:31,Germany
CUST0688,INV297044,Laptop,2,444.82,889.64,2026-03-09 22:46:31,USA
CUST0810,INV182932,Phone,1,822.63,822.63,2025-08-30 22:46:31,Canada
CUST0883,INV175249,Laptop,5,418.72,2093.6000000000004,2025-04-12 22:46:31,Australia
CUST0971,INV565037,Laptop,1,372.44,372.44,2026-01-06 22:46:31,Germany
CUST0195,INV987552,Tablet,3,734.87,2204.61,2025-07-07 22:46:31,France
CUST0065,INV817498,Tablet,3,684.44,2053.32,2026-02-08 22:46:31,Germany
CUST0725,INV650794,Keyboard,3,671.04,2013.12,2025-08-03 22:46:31,France
CUST0511,INV506976,Headphones,1,342.97,342.97,2025-10-07 22:46:31,Canada
CUST0132,INV672155,Tablet,5,824.31,4121.549999999999,2025-06-13 22:46:31,France
CUST0261,INV751279,Keyboard,5,277.37,1386.85,2025-12-10 22:46:31,USA
CUST0137,INV782291,Headphones,4,936.74,3746.96,2025-09-16 22:46:31,USA
CUST0225,INV108576,Phone,4,75.45,301.8,2025-10-17 22:46:31,UK
CUST0944,INV590300,Keyboard,5,624.21,3121.05,2025-11-08 22:46:31,France
CUST0763,INV468140,Mouse,3,299.2,897.5999999999999,2026-01-12 22:46:31,UK
CUST0255,INV528798,Tablet,3,127.37,382.11,2025-09-19 22:46:31,France
CUST0254,INV280209,Phone,2,577.06,1154.12,2025-08-29 22:46:31,Germany
CUST0145,INV337280,Phone,3,73.7,221.10000000000002,2025-05-01 22:46:31,Canada
CUST0092,INV626407,Mouse,4,936.5,3746.0,2025-11-20 22:46:31,UK
CUST0441,INV327144,Phone,4,269.84,1079.36,2025-12-08 22:46:31,USA
CUST0454,INV466698,Phone,5,85.44,427.2,2025-05-12 22:46:31,Australia
CUST0033,INV137558,Mouse,5,120.97,604.85,2025-09-23 22:46:31,Germany
CUST0968,INV473938,Mouse,2,387.67,775.34,2026-03-12 22:46:31,USA
CUST0856,INV513816,Tablet,1,385.71,385.71,2025-06-18 22:46:31,Germany
CUST0170,INV985827,Keyboard,5,755.88,3779.4,2026-01-14 22:46:31,Germany
CUST0736,INV149824,Headphones,2,156.44,312.88,2025-05-31 22:46:31,UK
CUST0827,INV972976,Tablet,3,489.39,1468.17,2025-04-19 22:46:31,Australia
CUST0013,INV380958,Tablet,3,90.44,271.32,2025-09-12 22:46:31,France
CUST0823,INV775770,Mouse,2,299.13,598.26,2025-12-06 22:46:31,Canada
CUST0481,INV167287,Tablet,3,860.41,2581.23,2025-07-16 22:46:31,Australia
CUST0851,INV992291,Laptop,1,802.52,802.52,2026-03-17 22:46:31,USA
CUST0578,INV435029,Headphones,1,28.86,28.86,2025-08-10 22:46:31,Australia
CUST0829,INV593553,Phone,2,167.86,335.72,2025-11-14 22:46:31,Germany
CUST0494,INV288657,Headphones,2,691.32,1382.64,2025-05-14 22:46:31,Canada
CUST0435,INV459925,Mouse,3,698.16,2094.48,2026-04-08 22:46:31,Germany
CUST0938,INV742720,Phone,3,264.63,793.89,2026-04-04 22:46:31,Canada
CUST0237,INV447824,Laptop,5,839.42,4197.099999999999,2025-05-28 22:46:31,USA
CUST0095,INV324993,Keyboard,2,772.18,1544.36,2025-11-06 22:46:31,Canada
CUST0765,INV460604,Mouse,2,157.1,314.2,2025-07-19 22:46:31,UK
CUST0759,INV870063,Phone,1,199.46,199.46,2025-08-05 22:46:31,France
CUST0616,INV356941,Headphones,4,705.67,2822.68,2025-08-25 22:46:31,Germany
CUST0792,INV716968,Phone,5,321.58,1607.8999999999999,2026-04-03 22:46:31,France
CUST0144,INV313017,Headphones,5,950.63,4753.15,2026-02-11 22:46:31,Canada
CUST0367,INV112914,Headphones,4,119.25,477.0,2025-11-20 22:46:31,Canada
CUST0980,INV561364,Laptop,1,583.6,583.6,2025-07-22 22:46:31,France
CUST0836,INV882093,Laptop,1,201.45,201.45,2025-07-23 22:46:31,UK
CUST0115,INV333828,Headphones,3,130.98,392.93999999999994,2025-08-05 22:46:31,Canada
CUST0007,INV812092,Laptop,1,471.64,471.64,2025-12-04 22:46:31,Canada
CUST0155,INV713916,Phone,1,982.21,982.21,2026-03-11 22:46:31,Australia
CUST0963,INV245913,Mouse,5,928.63,4643.15,2025-07-31 22:46:31,Canada
CUST0721,INV251532,Mouse,5,952.7,4763.5,2025-10-11 22:46:31,UK
CUST0193,INV617418,Headphones,4,193.44,773.76,2025-07-29 22:46:31,Australia
CUST0941,INV850323,Keyboard,4,873.09,3492.36,2025-05-31 22:46:31,France
CUST0740,INV179733,Keyboard,1,323.38,323.38,2025-08-22 22:46:31,USA
CUST0887,INV452420,Laptop,1,411.72,411.72,2025-09-08 22:46:31,France
CUST0618,INV236241,Mouse,4,936.87,3747.48,2025-12-22 22:46:31,France
CUST0119,INV506999,Laptop,1,426.21,426.21,2025-07-21 22:46:31,Canada
CUST0207,INV694254,Laptop,1,926.22,926.22,2025-10-07 22:46:31,Germany
CUST0386,INV247885,Tablet,3,569.21,1707.63,2025-08-05 22:46:31,Germany
CUST0903,INV322239,Laptop,3,147.31,441.93,2025-09-20 22:46:31,UK
CUST0218,INV687126,Phone,4,477.15,1908.6,2026-04-01 22:46:31,Australia
CUST0679,INV590981,Phone,3,385.85,1157.5500000000002,2025-09-08 22:46:31,Germany
CUST0626,INV173606,Laptop,5,66.23,331.15000000000003,2025-10-15 22:46:31,UK
CUST0984,INV123887,Mouse,2,46.35,92.7,2025-04-29 22:46:31,Australia
CUST0744,INV951072,Keyboard,2,456.1,912.2,2025-11-21 22:46:31,Canada
CUST0711,INV315580,Keyboard,3,478.69,1436.07,2025-05-01 22:46:31,Canada
CUST0005,INV291212,Phone,4,61.24,244.96,2025-12-31 22:46:31,France
CUST0003,INV627016,Tablet,3,55.52,166.56,2025-06-14 22:46:31,Germany
CUST0338,INV597973,Tablet,3,799.28,2397.84,2025-08-28 22:46:31,USA
CUST0688,INV342692,Mouse,1,152.5,152.5,2025-11-16 22:46:31,Germany
CUST0962,INV650522,Tablet,2,756.75,1513.5,2025-12-13 22:46:31,France
CUST0070,INV919402,Headphones,1,118.42,118.42,2025-11-13 22:46:31,UK
CUST0625,INV967523,Mouse,4,316.43,1265.72,2025-06-14 22:46:31,UK
CUST0721,INV725482,Phone,2,439.4,878.8,2026-03-22 22:46:31,USA
CUST0359,INV972944,Keyboard,2,53.04,106.08,2026-02-02 22:46:31,Germany
CUST0728,INV806315,Phone,2,656.1,1312.2,2025-06-23 22:46:31,USA
CUST0869,INV499697,Tablet,1,909.14,909.14,2026-01-11 22:46:31,Australia
CUST0661,INV939710,Keyboard,3,815.68,2447.04,2025-05-04 22:46:31,France
CUST0553,INV346926,Keyboard,1,644.95,644.95,2025-07-02 22:46:31,Canada
CUST0953,INV623954,Phone,5,66.75,333.75,2026-02-13 22:46:31,USA
CUST0895,INV382829,Mouse,1,394.55,394.55,2026-01-12 22:46:31,Australia
CUST0363,INV233067,Headphones,1,617.95,617.95,2026-01-12 22:46:31,Canada
CUST0999,INV289030,Mouse,1,824.78,824.78,2026-03-07 22:46:31,France
CUST0556,INV595612,Mouse,4,846.66,3386.64,2025-07-02 22:46:31,France
CUST0661,INV628434,Phone,4,601.17,2404.68,2025-08-26 22:46:31,USA
CUST0830,INV845435,Laptop,5,565.78,2828.8999999999996,2025-04-11 22:46:31,USA
CUST0965,INV262683,Headphones,2,525.97,1051.94,2025-05-20 22:46:31,Canada
CUST0469,INV289874,Mouse,4,428.14,1712.56,2025-04-19 22:46:31,USA
CUST0229,INV676401,Tablet,5,680.61,3403.05,2025-09-05 22:46:31,UK
CUST0803,INV446785,Laptop,1,141.29,141.29,2025-11-10 22:46:31,UK
CUST0556,INV239913,Mouse,2,15.51,31.02,2025-12-01 22:46:31,Germany
CUST0878,INV752908,Headphones,2,790.13,1580.26,2026-03-06 22:46:31,USA
CUST0054,INV337176,Headphones,4,855.12,3420.48,2025-10-19 22:46:31,France
CUST0774,INV419300,Headphones,4,957.23,3828.92,2026-04-04 22:46:31,France
CUST0713,INV582137,Mouse,2,733.24,1466.48,2025-04-19 22:46:31,UK
CUST0376,INV322878,Tablet,3,185.54,556.62,2025-05-02 22:46:31,Canada
CUST0069,INV305517,Mouse,5,364.53,1822.6499999999999,2025-04-12 22:46:31,Germany
CUST0812,INV835214,Headphones,1,937.85,937.85,2025-12-31 22:46:31,Canada
CUST0077,INV456658,Laptop,4,906.35,3625.4,2026-03-31 22:46:31,Australia
CUST0638,INV495157,Keyboard,2,294.73,589.46,2025-09-13 22:46:31,France
CUST0703,INV902592,Tablet,1,200.52,200.52,2025-09-19 22:46:31,USA
CUST0012,INV204998,Tablet,4,647.21,2588.84,2025-08-02 22:46:31,Canada
CUST0824,INV888721,Headphones,1,312.57,312.57,2025-06-04 22:46:31,Germany
CUST0423,INV873372,Laptop,5,321.73,1608.65,2026-03-09 22:46:31,Canada
CUST0628,INV515355,Keyboard,2,325.13,650.26,2025-12-03 22:46:31,Canada
CUST0335,INV821050,Keyboard,1,113.28,113.28,2025-12-10 22:46:31,France
CUST0827,INV571760,Tablet,5,962.6,4813.0,2025-11-20 22:46:31,France
CUST0420,INV819913,Phone,2,583.58,1167.16,2026-01-27 22:46:31,France
CUST0013,INV472967,Headphones,1,576.92,576.92,2025-11-26 22:46:31,Germany
CUST0909,INV782710,Keyboard,2,530.26,1060.52,2026-02-14 22:46:31,Germany
CUST0676,INV490102,Keyboard,1,60.14,60.14,2025-11-26 22:46:31,Australia
CUST0052,INV745675,Headphones,3,251.3,753.9000000000001,2025-04-21 22:46:31,USA
CUST0292,INV788901,Tablet,3,809.1,2427.3,2025-11-16 22:46:31,France
CUST0761,INV867087,Keyboard,2,447.98,895.96,2025-06-30 22:46:31,Canada
CUST0100,INV918742,Mouse,3,954.44,2863.32,2026-03-26 22:46:31,France
CUST0571,INV508785,Tablet,1,209.55,209.55,2025-05-07 22:46:31,Australia
CUST0700,INV383549,Keyboard,4,595.56,2382.24,2025-12-18 22:46:31,USA
CUST0097,INV242385,Keyboard,1,458.07,458.07,2025-06-19 22:46:31,Canada
CUST0383,INV613763,Headphones,1,424.72,424.72,2025-07-26 22:46:31,Australia
CUST0877,INV400179,Tablet,3,789.96,2369.88,2026-03-26 22:46:31,Canada
CUST0132,INV725307,Laptop,5,856.85,4284.25,2025-10-31 22:46:31,Australia
CUST0657,INV727627,Mouse,2,392.81,785.62,2026-02-20 22:46:31,UK
CUST0638,INV464846,Tablet,4,573.5,2294.0,2025-09-19 22:46:31,Australia
CUST0229,INV495729,Phone,3,46.61,139.82999999999998,2025-12-01 22:46:31,France
CUST0983,INV620883,Headphones,5,831.29,4156.45,2025-10-14 22:46:31,USA
CUST0688,INV862890,Tablet,4,623.51,2494.04,2025-12-12 22:46:31,USA
CUST0169,INV676902,Phone,5,257.31,1286.55,2025-04-28 22:46:31,Canada
CUST0456,INV869323,Phone,3,280.25,840.75,2026-02-04 22:46:31,France
CUST0284,INV703743,Headphones,1,30.12,30.12,2025-12-13 22:46:31,UK
CUST0718,INV613575,Phone,3,538.53,1615.59,2026-04-07 22:46:31,Canada
CUST0117,INV675095,Laptop,2,500.82,1001.64,2026-03-20 22:46:31,Germany
CUST0641,INV983402,Laptop,4,429.59,1718.36,2025-08-16 22:46:31,USA
CUST0099,INV701779,Keyboard,2,758.35,1516.7,2025-06-11 22:46:31,Australia
CUST0076,INV112879,Mouse,2,485.43,970.86,2025-09-21 22:46:31,USA
CUST0572,INV200545,Tablet,2,451.3,902.6,2026-02-08 22:46:31,Australia
CUST0581,INV401633,Tablet,1,909.66,909.66,2025-09-25 22:46:31,USA
CUST0554,INV998043,Phone,2,922.64,1845.28,2025-06-07 22:46:31,UK
CUST0405,INV932868,Phone,3,262.18,786.54,2025-05-03 22:46:31,Canada
CUST0334,INV875591,Keyboard,3,296.35,889.0500000000001,2025-08-18 22:46:31,France
CUST0116,INV264894,Tablet,2,46.52,93.04,2025-12-18 22:46:31,France
CUST0827,INV281895,Mouse,3,238.54,715.62,2025-08-14 22:46:31,UK
CUST0202,INV566841,Tablet,2,617.73,1235.46,2026-02-19 22:46:31,Australia
CUST0355,INV128524,Laptop,3,564.15,1692.4499999999998,2026-02-03 22:46:31,France
CUST0267,INV594367,Phone,3,684.05,2052.1499999999996,2025-10-04 22:46:31,France
CUST0399,INV297817,Phone,2,879.84,1759.68,2025-07-10 22:46:31,Canada
CUST0240,INV573821,Phone,2,884.27,1768.54,2026-02-10 22:46:31,Canada
CUST0545,INV496330,Laptop,5,537.39,2686.95,2025-11-25 22:46:31,Australia
CUST0871,INV585279,Keyboard,2,120.87,241.74,2025-12-14 22:46:31,Canada
CUST0017,INV572239,Laptop,1,948.56,948.56,2026-02-24 22:46:31,Germany
CUST0194,INV851926,Tablet,2,973.99,1947.98,2025-12-17 22:46:31,Canada
CUST0275,INV513946,Laptop,5,894.07,4470.35,2026-01-29 22:46:31,France
CUST0948,INV568019,Keyboard,1,878.01,878.01,2025-10-26 22:46:31,Canada
CUST0849,INV852271,Laptop,1,861.97,861.97,2025-09-12 22:46:31,Germany
CUST0263,INV702210,Tablet,2,984.93,1969.86,2025-05-08 22:46:31,USA
CUST0094,INV540385,Phone,3,67.71,203.13,2025-06-27 22:46:31,UK
CUST0874,INV972878,Keyboard,1,605.16,605.16,2025-08-09 22:46:31,UK
CUST0129,INV243001,Laptop,3,844.98,2534.94,2025-09-24 22:46:31,Canada
CUST0801,INV170477,Headphones,1,762.78,762.78,2026-02-14 22:46:31,France
CUST0270,INV263319,Laptop,1,948.77,948.77,2025-06-23 22:46:31,Germany
CUST0015,INV105605,Headphones,5,255.76,1278.8,2026-02-26 22:46:31,USA
CUST0775,INV392214,Laptop,4,725.0,2900.0,2026-03-28 22:46:31,Germany
CUST0316,INV720125,Phone,4,342.12,1368.48,2025-09-21 22:46:31,Canada
CUST0831,INV429254,Laptop,4,76.7,306.8,2025-05-25 22:46:31,Australia
CUST0998,INV155767,Mouse,2,711.53,1423.06,2026-03-03 22:46:31,USA
CUST0795,INV901053,Keyboard,5,279.27,1396.35,2025-09-07 22:46:31,USA
CUST0953,INV862164,Keyboard,3,676.0,2028.0,2025-09-01 22:46:31,USA
CUST0671,INV790457,Keyboard,4,287.03,1148.12,2025-12-24 22:46:31,USA
CUST0920,INV858216,Headphones,1,749.09,749.09,2025-11-11 22:46:31,Germany
CUST0430,INV175534,Mouse,2,998.15,1996.3,2025-08-12 22:46:31,France
CUST0558,INV720121,Tablet,2,268.92,537.84,2025-08-05 22:46:31,USA
CUST0286,INV730952,Phone,2,465.48,930.96,2025-11-04 22:46:31,Canada
CUST0112,INV755260,Mouse,5,402.33,2011.6499999999999,2025-11-22 22:46:31,Germany
CUST0305,INV432100,Laptop,3,522.42,1567.2599999999998,2026-01-14 22:46:31,France
CUST0254,INV390483,Headphones,1,977.74,977.74,2025-04-30 22:46:31,Australia
CUST0241,INV341921,Keyboard,2,389.97,779.94,2025-11-04 22:46:31,USA
CUST0981,INV940289,Mouse,3,994.69,2984.07,2025-12-01 22:46:31,USA
CUST0597,INV840377,Keyboard,1,727.65,727.65,2025-07-05 22:46:31,Australia
CUST0615,INV442188,Keyboard,3,895.72,2687.16,2025-07-15 22:46:31,USA
CUST0198,INV359485,Laptop,2,992.4,1984.8,2025-06-16 22:46:31,Canada
CUST0566,INV981731,Headphones,1,673.61,673.61,2026-03-27 22:46:31,Germany
CUST0112,INV305720,Tablet,5,525.16,2625.7999999999997,2026-03-31 22:46:31,Germany
CUST0331,INV861549,Mouse,2,322.67,645.34,2025-11-08 22:46:31,Australia
CUST0193,INV309699,Phone,5,476.31,2381.55,2026-01-27 22:46:31,Canada
CUST0715,INV119251,Headphones,1,750.43,750.43,2025-11-07 22:46:31,France
CUST0050,INV908826,Phone,1,200.67,200.67,2025-05-05 22:46:31,Germany
CUST0949,INV301325,Headphones,4,51.46,205.84,2025-09-27 22:46:31,Germany
CUST0022,INV881232,Mouse,1,87.66,87.66,2025-12-30 22:46:31,France
CUST0210,INV617511,Keyboard,5,660.17,3300.85,2026-04-08 22:46:31,USA
CUST0496,INV719888,Headphones,4,530.41,2121.64,2025-05-07 22:46:31,UK
CUST0569,INV915447,Mouse,2,161.86,323.72,2025-04-12 22:46:31,France
CUST0822,INV528566,Tablet,2,550.41,1100.82,2026-02-16 22:46:31,USA
CUST0016,INV630931,Mouse,5,90.4,452.0,2025-06-21 22:46:31,UK
CUST0061,INV951050,Phone,2,714.51,1429.02,2025-09-21 22:46:31,Australia
CUST0353,INV682347,Mouse,4,475.02,1900.08,2025-07-04 22:46:31,France
CUST0712,INV795125,Keyboard,4,597.16,2388.64,2025-07-30 22:46:31,USA
CUST0094,INV387509,Laptop,3,566.57,1699.71,2026-01-12 22:46:31,Germany
CUST0381,INV516429,Headphones,2,363.4,726.8,2026-03-23 22:46:31,Germany
CUST0094,INV674198,Headphones,2,532.41,1064.82,2026-03-02 22:46:31,Germany
CUST0971,INV510036,Tablet,3,985.17,2955.5099999999998,2025-06-12 22:46:31,Australia
CUST0907,INV510167,Mouse,3,92.43,277.29,2026-02-17 22:46:31,USA
CUST0545,INV316516,Headphones,1,962.42,962.42,2025-04-09 22:46:31,Australia
CUST0653,INV309212,Keyboard,2,607.49,1214.98,2025-06-06 22:46:31,Australia
CUST0989,INV200753,Headphones,4,388.44,1553.76,2025-07-18 22:46:31,Germany
CUST0813,INV351776,Headphones,5,230.99,1154.95,2025-05-09 22:46:31,USA
CUST0539,INV281703,Mouse,1,95.17,95.17,2025-11-12 22:46:31,UK
CUST0067,INV953638,Keyboard,2,184.69,369.38,2025-06-20 22:46:31,Canada
CUST0250,INV531523,Keyboard,5,260.05,1300.25,2025-07-20 22:46:31,UK
CUST0112,INV427321,Mouse,4,981.83,3927.32,2025-07-02 22:46:31,USA
CUST0784,INV189893,Laptop,4,714.95,2859.8,2025-06-07 22:46:31,USA
CUST0725,INV786910,Keyboard,1,114.64,114.64,2026-02-15 22:46:31,UK
CUST0823,INV990036,Headphones,1,552.82,552.82,2026-03-10 22:46:31,USA
CUST0563,INV123146,Headphones,5,690.39,3451.95,2025-07-18 22:46:31,UK
CUST0176,INV789079,Phone,1,778.17,778.17,2026-03-24 22:46:31,Australia
CUST0511,INV487605,Laptop,3,805.7,2417.1000000000004,2025-08-30 22:46:31,UK
CUST0296,INV856483,Mouse,4,359.52,1438.08,2025-09-19 22:46:31,USA
CUST0627,INV956084,Mouse,5,787.1,3935.5,2025-04-08 22:46:31,France
CUST0118,INV663935,Laptop,4,96.53,386.12,2025-04-22 22:46:31,Germany
CUST0830,INV459378,Headphones,3,809.01,2427.0299999999997,2026-03-08 22:46:31,France
CUST0915,INV355041,Mouse,4,810.91,3243.64,2026-02-12 22:46:31,France
CUST0745,INV779018,Keyboard,1,722.13,722.13,2025-07-12 22:46:31,UK
CUST0091,INV274463,Keyboard,1,578.17,578.17,2025-04-18 22:46:31,Germany
CUST0196,INV461259,Headphones,2,323.27,646.54,2025-05-17 22:46:31,UK
CUST0517,INV175993,Headphones,5,573.35,2866.75,2025-12-17 22:46:31,USA
CUST0047,INV463849,Headphones,2,43.25,86.5,2025-05-03 22:46:31,France
CUST0853,INV920490,Laptop,2,33.83,67.66,2026-03-01 22:46:31,USA
CUST0722,INV336665,Mouse,3,109.02,327.06,2025-10-22 22:46:31,Canada
CUST0405,INV167510,Tablet,5,209.61,1048.0500000000002,2025-10-10 22:46:31,USA
CUST0875,INV889006,Laptop,4,269.37,1077.48,2025-09-12 22:46:31,UK
CUST0292,INV674548,Mouse,3,200.88,602.64,2026-03-09 22:46:31,France
CUST0325,INV752692,Mouse,2,311.08,622.16,2026-02-15 22:46:31,Australia
CUST0636,INV872342,Headphones,4,561.56,2246.24,2025-10-02 22:46:31,Australia
CUST0202,INV134433,Phone,3,239.41,718.23,2025-09-07 22:46:31,Australia
CUST0139,INV692469,Mouse,3,11.91,35.730000000000004,2025-11-11 22:46:31,Australia
CUST0247,INV610290,Tablet,3,13.09,39.269999999999996,2025-07-09 22:46:31,USA
CUST0312,INV343004,Laptop,4,518.48,2073.92,2025-12-31 22:46:31,USA
CUST0696,INV525530,Headphones,3,417.13,1251.3899999999999,2026-03-02 22:46:31,UK
CUST0017,INV467944,Tablet,4,590.08,2360.32,2025-06-21 22:46:31,Australia
CUST0053,INV369799,Phone,2,573.46,1146.92,2026-02-12 22:46:31,UK
CUST0641,INV782291,Tablet,1,650.79,650.79,2025-07-08 22:46:31,Australia
CUST0626,INV620168,Mouse,4,209.77,839.08,2025-12-09 22:46:31,UK
CUST0848,INV805693,Keyboard,3,813.92,2441.7599999999998,2025-07-18 22:46:31,USA
CUST0423,INV466718,Mouse,3,354.84,1064.52,2025-10-07 22:46:31,Australia
CUST0368,INV103252,Mouse,5,929.38,4646.9,2026-01-10 22:46:31,USA
CUST0327,INV441143,Laptop,2,33.75,67.5,2025-06-01 22:46:31,Canada
CUST0128,INV220136,Mouse,1,848.82,848.82,2025-12-28 22:46:31,UK
CUST0206,INV800296,Phone,5,172.86,864.3000000000001,2025-07-26 22:46:31,France
CUST0616,INV830138,Tablet,1,742.05,742.05,2025-10-14 22:46:31,Germany
CUST0766,INV427122,Headphones,3,630.04,1890.12,2025-08-18 22:46:31,Canada
CUST0705,INV155828,Phone,3,405.3,1215.9,2025-07-21 22:46:31,UK
CUST0741,INV546306,Headphones,3,659.0,1977.0,2025-09-01 22:46:31,UK
CUST0543,INV109456,Phone,1,513.25,513.25,2025-05-14 22:46:31,Australia
CUST0510,INV683420,Mouse,2,796.55,1593.1,2025-08-16 22:46:31,UK
CUST0294,INV431686,Mouse,3,189.39,568.17,2026-02-28 22:46:31,UK
CUST0086,INV902025,Phone,3,18.18,54.54,2025-10-03 22:46:31,UK
CUST0094,INV432890,Tablet,1,656.93,656.93,2026-02-09 22:46:31,USA
CUST0468,INV126066,Headphones,5,448.63,2243.15,2025-08-07 22:46:31,France
CUST0137,INV616543,Keyboard,4,338.24,1352.96,2026-02-09 22:46:31,USA
CUST0426,INV281033,Mouse,2,740.2,1480.4,2025-09-02 22:46:31,USA
CUST0973,INV340953,Headphones,4,651.79,2607.16,2025-11-21 22:46:31,France
CUST0785,INV535087,Mouse,4,667.65,2670.6,2025-08-07 22:46:31,USA
CUST0687,INV256430,Keyboard,5,32.85,164.25,2025-12-06 22:46:31,UK
CUST0351,INV837183,Headphones,4,597.31,2389.24,2025-07-17 22:46:31,Germany
